nomen;revenu;agglo9;loc_log;stat_log;nb_voit;nb_tv;jardin;micro_onde;frigo;congelo;four;soins;situ_fin;situ_alim;manq_alim;viande;jard_potager;jard_verger;jard_pelouse;jard_poules;nbpers;sexe_chef;age_chefq;nbadu;nbenf;agglo5;ech;cspc;reg;pcschef;up;jard_rien;sitalim_regime;sitalim_temps;sitalim_argent;sitalim_depl;sitalim_rhf;sitalim_place;sitalim_autre;chef_diplo;chef_situprof;chef_statempl;chef_typempl;chef_atrav;chef_nbsal;tage_chef;pond_men;selcuileg;selcuivp;selcuivps;selcuioeuf;saliere;selcrud;typesel;chori;chprix;chlabel;chsani;chhabit;chmarq;chpres;chprod;chgout;chetiq;chnut;claim;inscuisson;insconserv;stokcons;micronde;consopc;dlcoeuf;dlcjamb;dlcsaum;dlcfrom;dlcpl;dlcyao;dlclaif;dlccrem;dlcvian;dlcpcsv;csvjamb;csvcharc;csvpc;csventrf;csvfromc;csvvian;nreprill;nreppate;nrepjamb;nrepsaum;nrepsauc;temp;thermo;tempfrig;alimcru;reste;puits;traiteau;traiteauch;traitcirc;traitusag;systion;systcharb;autsyst;fqtrait;entrprof;entrindi;chfacil;chnouv;chpub;nrchoix;traitnsp;nrtrait;systmemb;systmeca;systuv;systaut;systnsp;nrsyst;entrnsp
184097;12;8;1;2;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;2;1;50;2;0;4;1;2;5;2;823003;2;;;;;;;;10;1;7;2;;6;5;0.3078829;1;1;1;1;3;3;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;1;3;2;1;1;1;1;1;3;1;2;1;1;1;6;6;1;3;2;5;5;2;2;5;99;2;7;1;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184098;12;8;1;1;2;2;2;1;1;1;1;2;2;1;4;1;;;;;2;1;42;2;0;4;1;9;5;4;823004;;;;;;;;;12;1;3;2;;;4;0.3219698;1;2;2;6;4;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;7;2;7;2;2;2;2;2;2;2;2;6;6;2;3;2;5;5;3;5;5;5;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184099;12;8;2;4;2;3;1;1;1;1;1;1;3;2;4;1;2;2;1;2;5;1;46;4;1;4;1;6;5;3;823005;2;2;2;1;2;2;2;2;12;1;3;2;;;4;0.2462545;1;1;3;1;1;1;2;2;1;2;2;2;1;2;2;1;2;2;4;2;3;1;3;3;6;1;6;3;1;5;1;1;1;2;2;3;3;2;4;2;3;3;3;1;1;5;1;;3;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184102;9;6;1;3;2;3;2;1;1;1;1;2;2;1;4;1;;;;;4;1;36;2;2;3;1;6;4;3;832002;;;;;;;;;12;1;3;2;;;4;0.1629708;1;1;4;1;4;4;1;2;1;2;2;1;2;2;2;2;2;2;2;4;1;1;3;2;1;7;1;1;1;4;1;4;1;1;6;6;1;2;4;2;5;1;5;3;5;3;2;3;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184112;15;8;2;4;1;1;2;1;1;1;2;2;3;1;4;1;;;;;1;1;24;1;0;4;1;15;7;8;913003;;;;;;;;;12;3;;;2;;2;0.2807815;3;3;4;4;1;4;1;2;1;2;2;1;2;1;2;1;2;2;2;2;2;1;2;3;4;2;3;1;4;2;2;2;1;4;2;3;6;4;4;3;3;3;3;2;3;8;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184113;15;8;2;4;1;1;1;1;1;1;1;2;2;1;4;1;2;2;2;2;1;2;27;1;0;4;1;9;7;4;913003;1;;;;;;;;12;1;3;2;;;3;0.6796614;4;4;4;4;3;4;2;2;1;2;2;1;1;2;2;2;2;2;1;2;2;1;3;3;3;1;1;1;3;3;1;3;1;2;6;6;6;2;6;1;3;2;3;3;5;16;1;;2;2;3;3;;;;;;;;;;2;2;1;;;;;;;;;;
184115;11;7;2;1;2;3;1;1;1;1;1;2;1;1;4;1;1;2;2;2;3;1;35;2;1;4;1;11;7;6;913004;2;;;;;;;;7;1;3;2;;;4;0.565309;1;1;4;2;4;2;1;2;2;2;2;1;1;2;2;1;2;2;4;3;1;1;3;1;1;1;7;1;1;1;1;1;1;1;3;3;2;3;3;2;5;3;3;5;3;2;2;2;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184116;10;7;2;1;1;3;2;1;1;1;1;2;2;2;4;1;;;;;2;2;42;1;1;4;1;9;7;4;913004;;2;1;2;2;1;2;2;11;1;3;2;;;4;0.1193979;4;2;4;2;2;2;5;2;2;2;2;1;2;1;2;1;2;2;2;1;1;1;3;3;2;2;2;3;7;3;7;7;2;7;3;6;1;6;3;2;5;5;2;2;5;5;1;;3;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184118;15;1;2;1;1;2;1;1;1;1;1;2;2;1;4;1;1;2;1;2;6;1;41;3;3;1;1;7;7;4;930058;2;;;;;;;;3;1;3;2;;;4;0.2325855;1;1;1;3;4;4;1;2;1;2;2;1;2;2;2;2;2;2;4;3;1;2;4;1;1;1;1;1;1;1;1;1;1;1;2;2;6;6;6;1;3;3;3;3;1;4;1;;2;1;3;3;;;;;;;;;;2;2;1;;;;;;;;;;
184123;3;8;3;2;1;3;1;1;1;1;1;2;4;1;4;1;2;1;1;2;1;2;43;1;0;4;1;6;7;3;933001;2;;;;;;;;12;1;1;2;;;4;0.8592831;4;4;3;4;4;4;5;2;1;2;2;2;2;2;2;1;2;2;4;2;2;1;3;3;3;4;3;5;2;7;7;3;2;7;6;6;6;2;4;2;3;3;3;2;5;8;2;98;3;1;3;3;;;;;;;;;;2;2;1;;;;;;;;;;
184124;11;8;4;1;2;3;1;1;1;1;1;1;3;2;4;1;2;1;1;2;5;1;45;3;2;4;1;11;7;6;933002;2;1;2;1;2;2;2;2;7;1;4;1;;;4;0.143497;1;2;1;1;2;1;2;2;1;2;2;1;2;2;2;1;2;2;4;2;2;1;3;4;1;2;2;3;2;3;7;3;2;2;2;2;2;2;3;2;2;2;2;2;2;5;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184142;12;8;2;2;2;2;1;1;1;1;1;2;2;1;4;1;2;1;1;2;5;1;55;2;3;4;1;6;0;3;233002;2;;;;;;;;12;1;1;2;;;5;0.2237974;1;1;1;1;3;1;2;1;1;1;1;1;2;2;1;2;1;2;3;2;2;2;5;4;9;9;9;9;9;9;9;9;9;9;3;6;6;6;4;2;2;5;5;2;1;3;2;3;3;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184155;12;8;2;1;2;3;1;1;1;1;1;2;2;1;4;1;2;2;1;2;5;1;46;2;3;4;1;6;6;3;723002;2;;;;;;;;12;1;1;2;;;4;0.1173025;1;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;4;2;1;1;1;2;1;2;1;2;1;7;2;2;6;2;3;1;3;5;1;1;2;4;1;;2;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184160;12;8;1;3;2;3;2;1;1;1;1;2;1;1;4;1;;;;;2;1;27;2;0;4;1;10;5;5;823003;;;;;;;;;9;1;3;2;;;3;1.0929;1;1;1;6;1;4;9;2;1;2;2;2;2;1;2;1;2;2;1;1;5;1;3;3;3;3;3;3;3;3;3;3;3;3;6;6;2;6;6;2;5;2;2;2;5;16;9;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
184162;11;7;2;4;2;3;2;1;1;1;1;2;2;1;4;1;;;;;2;1;29;2;0;4;1;11;5;6;823007;;;;;;;;;7;1;3;2;;;3;1.108106;3;3;3;3;1;3;5;2;1;2;2;1;1;2;2;2;1;1;1;2;1;1;3;3;1;2;2;3;2;3;1;3;1;1;2;2;1;3;3;3;2;2;2;2;2;4;1;;1;1;3;4;;;;;;;;;;1;1;1;;;;;;;;;;
184169;11;8;2;4;2;3;1;1;1;1;1;2;2;1;4;1;1;2;1;2;2;1;26;2;0;4;1;9;7;4;933001;2;;;;;;;;12;1;3;2;;;3;0.8583063;1;1;2;2;3;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;3;3;1;1;1;1;1;3;2;7;2;1;2;6;6;6;4;2;5;5;2;1;3;16;1;;2;1;3;4;;;;;;;;;;2;2;2;;;;;;;;;;
193797;7;1;3;3;2;3;1;1;1;1;1;2;4;1;4;1;2;2;1;2;4;1;40;2;2;1;1;11;7;6;910091;2;;;;;;;;7;1;3;2;;;4;0.6417148;1;1;2;1;1;4;3;2;1;2;2;2;2;2;2;1;2;1;1;1;2;3;1;2;2;1;1;2;2;3;1;1;1;1;2;2;2;2;3;1;3;3;2;1;2;4;1;;1;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193799;12;1;3;4;2;2;2;1;1;1;2;2;2;1;4;1;;;;;3;1;38;2;1;1;1;9;7;4;910091;;;;;;;;;8;1;3;2;;;4;0.8556082;3;2;2;2;3;4;2;2;2;2;1;1;2;2;2;1;2;2;4;4;3;1;4;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;5;5;3;5;5;16;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193804;11;1;3;4;2;2;2;1;1;1;1;2;2;1;4;1;;;;;3;1;30;2;1;1;1;11;1;6;41091;;;;;;;;;7;1;3;2;;;4;0.8791358;3;3;4;3;3;3;5;2;1;2;1;2;2;2;2;1;2;2;4;2;2;1;3;3;2;2;7;3;3;3;2;3;2;3;1;1;2;1;1;1;5;3;4;5;4;4;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193810;15;1;1;4;1;2;2;1;1;1;1;2;2;1;4;1;;;;;1;1;27;1;0;1;1;9;3;4;530115;;;;;;;;;11;1;3;2;;;3;1.356148;4;3;2;3;3;3;5;2;2;2;2;1;1;2;2;1;2;2;4;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;3;3;2;3;2;3;3;2;1;5;16;1;;3;1;3;1;2;2;1;2;1;;1;2;1;2;2;2;;2;;2;2;2;2;2;;2
193827;11;1;4;2;2;3;1;1;1;1;1;2;3;1;4;1;2;2;1;2;7;1;43;2;5;1;1;10;0;5;230023;2;;;;;;;;7;1;2;2;;;4;0.1116363;1;2;1;2;2;4;5;1;1;2;2;2;2;2;2;1;2;2;4;3;1;2;5;2;1;2;2;3;2;3;2;2;2;2;2;2;1;2;2;1;2;2;2;3;3;5;1;;2;1;3;1;2;1;2;1;2;;2;1;2;2;2;2;;2;;2;2;2;2;2;;2
193833;5;1;4;4;2;2;1;1;1;1;1;2;3;2;2;1;2;2;1;2;4;1;22;2;2;1;1;2;4;2;240008;2;2;2;1;2;2;2;2;7;1;3;2;;;2;0.7119898;2;3;4;3;1;4;5;2;1;2;2;2;2;2;2;1;1;2;1;2;2;1;4;2;1;1;7;1;1;1;1;1;1;1;2;2;1;2;2;1;3;3;2;5;3;16;2;98;2;3;3;4;;;;;;;;;;2;2;2;;;;;;;;;;
193838;15;3;2;1;2;3;1;1;1;1;1;1;4;1;4;1;2;1;1;2;4;1;43;2;2;2;1;3;7;2;931038;2;;;;;;;;10;1;7;2;;3;4;0.1771059;1;1;1;1;3;4;1;1;2;2;2;1;2;2;2;1;2;2;2;2;1;1;3;2;2;2;2;3;2;3;2;3;2;2;3;3;2;2;4;2;3;3;2;1;1;6;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193839;13;3;4;2;2;3;1;1;1;1;1;2;4;1;4;1;2;2;1;2;4;1;39;2;2;2;1;8;7;4;931038;2;;;;;;;;7;1;3;2;;;4;0.1579792;1;1;1;2;2;2;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;4;3;1;1;1;1;1;1;1;1;1;1;2;2;6;6;3;1;5;5;2;1;1;4;2;4;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193842;11;1;3;3;2;2;1;1;1;1;1;2;2;1;4;1;1;2;1;2;3;1;30;2;1;1;1;7;1;4;210004;2;;;;;;;;11;1;3;2;;;4;0.8790905;1;1;1;1;4;4;1;1;1;2;2;1;2;2;2;2;2;2;4;1;1;1;1;2;7;1;1;1;1;2;1;1;1;7;2;2;6;6;3;2;3;3;2;1;5;16;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193845;10;1;3;1;2;4;1;1;1;1;1;2;4;1;4;1;2;2;1;2;7;1;34;2;5;1;1;11;0;6;220030;2;;;;;;;;7;1;3;2;;;4;0.1150496;4;3;4;3;3;3;1;1;1;2;2;1;1;1;2;2;1;2;2;2;1;1;3;2;1;1;1;1;3;3;1;3;1;3;2;3;3;2;1;3;3;3;3;3;4;16;1;;3;3;4;4;;;;;;;;;;2;2;1;;;;;;;;;;
193846;3;1;3;4;1;3;1;1;1;1;1;1;5;2;1;1;2;2;1;2;1;2;44;1;0;1;1;10;3;5;520028;2;2;2;1;2;2;2;2;7;1;4;1;;;4;1.354464;1;2;4;4;1;2;1;2;1;2;2;1;2;1;2;2;2;2;4;2;2;1;3;2;1;1;1;1;1;1;1;1;1;1;1;3;2;2;4;2;3;3;1;1;1;6;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193850;15;1;3;2;1;2;1;1;1;1;1;2;2;1;4;1;1;1;1;2;3;1;59;3;0;1;1;16;4;7;240082;2;;;;;;;;7;4;3;3;1;;5;0.3972875;1;1;1;1;1;3;5;2;1;2;2;1;1;2;2;1;2;2;2;2;1;1;3;4;1;1;1;1;1;1;1;1;1;1;3;3;6;2;3;3;3;3;3;2;3;4;2;4;3;1;3;1;1;2;2;2;2;;3;2;1;2;2;2;;2;;2;1;2;2;2;;2
193851;11;1;3;1;2;4;1;1;1;1;1;2;4;1;4;1;2;2;1;2;4;1;41;2;2;1;1;9;6;4;730046;2;;;;;;;;7;1;1;2;;;4;0.1917498;1;1;1;1;3;1;2;2;1;2;2;1;1;2;2;2;2;2;4;3;3;2;3;2;1;1;7;2;1;2;1;2;1;1;1;2;2;1;2;1;2;3;2;5;5;6;1;;3;2;3;1;2;2;2;2;2;;5;2;2;2;2;2;;1;;2;2;2;2;1;;1
193853;14;6;2;2;2;4;1;1;1;1;1;2;1;1;4;1;2;1;1;2;2;1;64;2;0;3;1;16;0;7;232005;2;;;;;;;;7;4;3;3;1;;6;0.3174657;1;4;4;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;4;2;1;1;1;1;7;1;1;1;7;7;1;6;6;6;2;1;5;5;1;1;2;99;9;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193855;9;4;2;2;2;1;1;1;1;1;1;2;1;1;4;1;2;1;1;2;3;1;41;2;1;2;1;6;0;3;311030;2;;;;;;;;12;1;1;2;;;4;0.1989006;1;1;4;1;4;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;3;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;;1;1;2;1;2;1;2;2;2;;2;1;2;2;2;2;;2;;1;2;1;2;2;;2
193856;7;1;3;2;2;2;1;1;1;1;1;2;4;2;4;1;2;1;1;2;3;1;32;2;1;1;1;10;0;5;220058;2;2;1;1;2;2;2;2;7;2;3;2;1;;4;0.6771889;3;4;2;1;3;3;2;2;1;2;2;1;2;2;2;1;2;2;4;2;2;1;4;3;2;2;2;3;3;3;2;3;2;2;2;2;2;2;3;2;5;3;2;2;2;8;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193861;13;2;3;2;2;3;1;1;1;1;1;2;1;1;4;1;2;1;1;2;4;1;43;2;2;2;1;5;6;3;731002;2;;;;;;;;12;1;7;9;;2;4;0.2858508;1;1;3;2;3;3;2;2;2;1;2;1;1;2;2;2;2;2;4;2;3;2;5;3;2;2;2;5;7;5;7;5;2;7;2;6;6;6;4;2;5;5;1;1;5;16;2;6;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193865;7;3;3;1;2;3;1;1;1;1;1;2;4;1;4;1;2;1;1;2;4;1;39;2;2;2;1;2;0;2;251020;2;;;;;;;;7;1;7;9;;0;4;0.5277528;2;2;4;2;4;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;3;1;3;3;1;1;6;6;1;1;1;1;1;7;2;3;6;3;3;2;3;3;3;3;3;4;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193866;10;1;3;1;1;3;1;1;1;1;1;1;3;2;4;1;2;2;1;2;3;1;32;2;1;1;1;11;1;6;420007;2;1;1;2;2;1;2;2;7;1;3;2;;;4;0.2448674;1;1;1;1;1;2;5;2;1;2;2;1;2;1;2;2;2;2;4;3;3;1;3;2;1;6;2;3;3;3;1;3;1;3;6;6;6;2;4;2;5;2;3;3;2;16;9;;3;2;3;1;2;1;2;2;1;;2;1;2;2;2;1;;2;;2;2;1;2;2;;2
193867;15;1;3;2;2;2;1;1;1;1;1;2;2;1;4;1;1;1;1;2;2;1;53;2;0;1;1;2;6;2;720017;2;;;;;;;;14;1;6;9;;0;5;0.3834913;4;4;2;4;4;4;2;1;2;2;2;1;2;2;2;1;2;2;1;2;1;1;4;2;1;1;1;1;1;1;1;1;1;1;1;2;6;2;3;1;3;5;1;5;1;5;1;;1;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193868;10;1;3;2;1;3;1;1;1;1;1;2;4;1;4;1;2;1;1;2;2;1;57;2;0;1;1;16;3;7;530036;2;;;;;;;;6;4;3;2;1;;5;1.354919;2;3;3;2;3;4;2;2;1;2;2;2;2;1;2;1;2;2;1;2;1;2;3;3;1;1;1;1;1;3;1;2;1;1;2;3;2;2;4;2;5;3;3;1;2;7;1;;3;3;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193869;15;3;1;2;1;4;1;1;1;1;1;2;1;1;4;1;2;2;1;2;2;1;73;2;0;2;1;16;4;7;261028;2;;;;;;;;7;4;1;3;1;;6;0.9772309;1;2;4;1;3;4;2;1;2;1;2;2;2;2;2;2;1;2;1;2;1;2;3;3;1;1;1;1;1;3;7;2;7;1;2;6;6;2;3;2;2;5;2;2;5;6;1;;1;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193872;15;1;4;2;2;3;1;1;1;1;1;2;4;1;4;1;2;1;1;2;2;1;59;2;0;1;1;17;1;7;41030;2;;;;;;;;9;5;7;2;1;0;5;0.3663066;1;2;1;2;4;4;2;2;1;2;1;2;2;1;2;2;2;2;2;1;1;2;4;2;1;1;2;2;1;4;1;3;1;1;2;2;2;3;3;2;3;3;2;3;5;5;1;;1;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193873;8;6;3;1;2;3;1;1;1;1;1;2;4;1;4;1;2;1;1;2;4;1;38;2;2;3;1;6;5;3;432001;2;;;;;;;;12;1;3;2;;;4;0.540777;4;4;4;4;4;4;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;3;2;1;1;1;7;1;1;1;1;1;1;2;2;6;2;3;2;5;5;2;2;2;6;2;6;3;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193879;7;1;3;4;1;2;1;1;1;1;1;2;6;1;4;1;1;1;1;2;3;2;46;1;2;1;1;10;4;5;260053;2;;;;;;;;9;1;2;3;;;4;0.1318503;1;2;1;3;4;4;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;3;4;5;2;2;5;2;5;3;5;2;2;2;2;2;2;4;2;2;2;2;2;1;2;9;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193888;15;1;4;2;2;3;1;1;1;1;1;2;1;1;4;1;2;2;1;2;2;1;59;2;0;1;1;6;6;3;720113;2;;;;;;;;12;1;3;2;;;5;0.3834915;4;4;4;4;3;4;1;2;2;2;2;1;2;1;2;2;2;2;4;2;2;3;3;2;3;1;1;3;1;2;2;2;1;1;3;3;1;1;3;1;3;3;3;3;3;5;1;;3;1;3;3;;;;;;;;;;2;2;1;;;;;;;;;;
193890;6;1;3;2;2;3;1;1;1;1;1;1;5;2;4;2;1;1;1;2;4;1;29;2;2;1;1;11;6;6;720128;2;2;2;1;2;2;2;2;7;1;3;2;;;3;0.6902694;1;1;1;1;4;1;2;2;1;2;2;1;2;1;2;2;2;2;4;1;1;1;4;3;1;3;1;4;1;4;7;4;1;7;6;6;6;6;3;2;5;5;1;5;3;4;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193891;10;1;3;2;1;2;1;1;1;2;1;2;5;1;4;1;2;2;1;2;1;1;32;1;0;1;1;2;0;2;220079;2;;;;;;;;7;1;7;2;;0;4;1.404935;6;1;6;1;1;4;2;2;2;2;2;1;2;2;2;2;2;2;4;1;5;1;4;4;3;2;7;2;7;5;2;2;2;7;2;2;6;6;6;1;5;3;1;5;1;16;1;;3;4;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193893;8;1;3;2;2;4;1;1;1;1;1;2;4;1;4;1;1;1;1;2;3;1;49;2;1;1;1;1;7;1;910074;2;;;;;;;;10;1;7;2;;0;4;0.2555992;1;1;1;1;2;3;2;2;1;2;2;1;1;2;2;2;2;2;1;2;2;1;3;3;2;1;9;4;7;5;2;5;2;7;3;9;6;6;4;3;3;3;2;9;2;8;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193895;15;1;3;2;2;3;1;1;1;1;1;2;4;1;4;1;2;2;1;2;5;1;32;2;3;1;1;2;1;2;210048;2;;;;;;;;11;1;2;2;;;4;0.1465226;2;2;4;2;4;4;1;2;1;1;2;2;2;2;2;1;2;2;2;3;2;1;3;3;1;3;1;3;2;4;1;7;1;2;3;6;6;4;4;6;3;5;3;2;5;4;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193900;8;1;4;1;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;2;2;23;2;0;1;1;9;4;4;830057;2;;;;;;;;9;1;3;1;;;2;0.3955508;1;1;2;3;1;3;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;2;3;4;3;3;4;3;3;1;3;3;3;6;6;6;6;5;6;3;3;3;1;2;4;1;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193901;11;1;2;1;2;4;1;1;1;1;1;2;2;1;4;1;1;2;1;2;4;1;42;2;2;1;1;10;3;5;530135;2;;;;;;;;7;1;1;2;;;4;0.1892036;1;1;1;1;3;3;2;2;1;1;2;2;2;2;2;1;2;2;2;3;2;1;4;4;1;2;3;4;1;5;1;3;2;1;2;2;2;2;3;1;4;3;2;2;1;5;1;;3;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193902;13;4;2;1;2;3;1;1;1;1;1;2;2;1;4;1;2;2;1;2;4;1;41;2;2;2;1;11;0;6;221014;2;;;;;;;;12;1;3;2;;;4;0.5040778;1;1;1;1;4;4;1;2;1;1;2;1;1;2;2;2;2;2;2;1;1;1;3;3;1;1;1;3;1;3;1;3;1;1;2;6;2;2;3;2;5;5;1;1;5;5;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193903;12;2;3;2;2;3;1;1;1;1;1;2;2;1;4;1;1;1;1;2;2;1;65;2;0;2;1;16;6;7;731002;2;;;;;;;;11;4;1;2;1;;6;1.392263;4;4;3;4;3;3;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;3;4;1;1;2;3;1;3;7;3;1;7;2;9;6;2;3;2;5;5;5;1;1;4;1;;3;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193904;15;1;3;2;1;2;1;1;1;1;1;2;2;1;4;1;2;1;1;2;2;1;61;2;0;1;1;16;4;7;260019;2;;;;;;;;6;4;1;2;1;;6;0.6847607;1;1;1;1;4;4;2;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;3;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;3;1;3;5;3;2;3;6;9;;2;2;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193905;6;1;4;2;2;2;1;1;1;1;1;2;2;1;4;1;1;1;1;2;4;1;41;3;1;1;1;7;3;4;540018;2;;;;;;;;7;1;3;2;;;4;0.2825326;2;2;4;4;3;4;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2;1;9;2;2;1;2;1;2;1;2;2;3;6;6;3;1;3;3;2;3;5;6;2;8;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193906;11;1;4;2;2;4;1;1;1;1;1;2;2;1;4;1;1;1;1;2;4;1;35;2;2;1;1;11;3;6;540052;2;;;;;;;;7;1;2;2;;;4;0.6780738;3;2;4;2;3;3;2;2;1;2;2;1;2;2;2;2;2;1;2;2;1;2;4;2;1;1;1;2;1;2;1;2;1;2;2;6;6;2;6;2;3;3;3;2;5;16;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193908;11;4;4;2;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;2;1;66;2;0;2;1;16;3;7;521055;2;;;;;;;;12;4;3;2;1;;6;0.3840948;1;2;4;1;4;4;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;5;2;3;2;2;3;3;2;1;3;1;7;1;1;9;1;2;1;9;9;2;3;5;4;2;5;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193911;5;2;2;2;1;3;1;1;1;1;1;2;4;1;4;1;2;2;1;2;2;1;56;2;0;2;1;11;4;6;241043;2;;;;;;;;2;1;3;2;;;5;0.4382112;2;2;2;4;2;3;1;2;1;2;2;2;2;2;2;2;2;2;4;2;2;1;9;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;16;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193912;11;3;2;1;2;3;1;1;1;1;1;2;2;1;4;1;2;1;1;2;4;1;32;2;2;2;1;10;7;5;931002;2;;;;;;;;10;1;2;2;;;4;0.421855;2;2;3;4;1;4;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;3;2;1;2;1;4;2;2;2;2;2;3;3;2;2;3;3;2;5;3;3;2;2;3;1;;2;1;3;2;2;1;1;1;2;;2;1;2;1;2;2;;2;;1;2;2;2;2;;2
193913;12;3;4;1;1;2;1;1;1;2;1;2;2;1;4;1;2;1;1;2;1;1;61;1;0;2;1;6;7;3;931002;2;;;;;;;;12;1;1;2;;;6;0.3159981;2;3;3;3;3;3;2;1;1;1;2;2;2;2;2;2;2;2;4;2;2;1;2;3;1;1;1;1;1;1;1;7;1;1;2;2;6;2;3;3;3;3;3;3;3;4;1;;2;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193922;5;6;3;2;1;3;1;1;1;1;1;2;3;1;4;1;2;1;1;2;2;2;45;2;0;3;1;10;7;5;912006;2;;;;;;;;7;2;3;1;1;;4;0.2957589;3;3;4;3;3;2;1;2;1;2;2;1;2;2;2;1;2;2;4;4;1;1;3;2;2;1;1;1;1;1;1;2;1;1;2;9;1;1;3;1;3;2;1;2;2;8;9;;3;1;3;3;;;;;;;;;;2;2;2;;;;;;;;;;
193923;14;1;4;2;2;3;1;1;1;1;1;2;2;1;4;1;1;1;1;2;3;1;54;2;1;1;1;2;6;2;720113;2;;;;;;;;11;1;7;9;;1;5;0.3999835;4;4;3;1;1;4;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;4;2;2;2;1;1;1;4;1;;3;2;3;1;2;2;1;1;2;;1;2;1;2;2;2;;2;;2;2;2;2;2;;2
